Model no,Mobile Name,Mobile Brand,customer Name,review sub,product review,sentiment_rate
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Scott D. Solomonson,Landscape Contractor's dream,"For a while I was breaking and buying a new phone about once a year. It has been about 3 years with this same phone and I love it. As an owner of a landscape company, I need a phone in my pocket all the time. I often answer it with wet, muddy gloves without a problem. My phone takes a lot of abuse in my pocket. I'm always climbing trees, crawling in dirt, carrying boulders against my thigh and often working in the rain. I WANTED a smart phone, but I NEEDED a tough, trustworthy phone. This may not be a smart phone, but it is one of the most important tools my company has. A smart phone is worthless if it can't be in my pocket all the time. My customers and potential customers know they can always get a hold of me. Scott, owner of Living Space Landscapes Minnesota",0.0741943241943241
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,bigc,This review is for the ATT service that you may endure with this phone,"I bought this phone through Amazon as an existing ATT customer. The Amazon website will verify this before selling you the phone, but it will not take you to the ATT website. As such, I thought the mailing information entered into Amazon was going to tell the ATT people where to mail the phone. The phone was mailed to the wrong address, and then ATT customer service told me there was no way I had bought the phone through Amazon (they didn't call me a liar, mind you, they just implied it). I was basically treated like I was a criminal for two days before things were sorted out. I'm canceling my ATT service and going with anyone else. I wish the phone had come through Amazon because their customer service has been outstanding in my dealings with them. ATT could certainly learn from them.",-0.0371428571428571
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,BW,Rugged phone? Don't make me laugh!,"Got this phone 5 months ago on a new contract for my son who was in Afghanistan. When he returned he decided he didn't like it so I kept it. The other day I got the phone out of my pocket and the display was messed up. Took it to an AT&T store who told me that it was a pressure crack which couldn't be repaired and wasn't covered by warranty. They acknowledged that there was no exterior damage but said that there was nothing they could do for me other than sell me a new phone. I don't subject electronics to harsh treatment, in fact the phone has been very gently handled and shows no exterior wear or tear. How can Samsung and AT&T advertise this as a rugged phone? I'm extremely disappointed that neither of them stand by this product or their customer service. BTW - The other reviewer comments about the placement of the PTT and browser buttons are so true. Accidental activation of these services are constantly inevitable with this phone.",-0.055358126721763
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,FredC,Best I have owened,This is the best cell phone I have ever owned. I am a truck driver and depend on my cell phone for everything. In fact I don't even have a land line any longer. MY current Rugby is the 3rd I have had. Everytime my contract is up I get another one. It is rugged and can take a good drop and take getting wet. Now days with the new D.O.T. Regulations I always use a blue tooth and it still works just fine. If you need a flip phone that is good size and can take a beating this is for you.,0.3170033670033669
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Kevin B Burgess,"Not as ""rugged"" as I anticipated","I bought this phone a few months ago as my other one that I had for two years broke when it fell 6 feet. I promptly called AT&T and spoke with a representative who recommended the Sumsung Rugby as one of the most ""rugged"" phones they have. I gladly purchased the phone for about $50.00 as I was looking forward to having a phone that was able to take some ""wear and tear"". For a couple of months this phone worked fine ... and yes, took some minor abuse in stride. And then, the other day I reached into my pocket for my car keys, and the phone fell out. The case broke apart where the phone flips on the right side ... and now some of the electronics are exposed. It fell about three feet onto the asphalt. I was told that it could take ""punishment"" up to a 30 foot fall. It makes me wonder a bit about the military specifications mentioned in the paperwork and various sites I've seen. If you buy this phone, I sincerely hope that you have better luck than I did!",0.2097985347985348
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Josi Coyote,GREAT!,"I have 2 phones, might sound crazy but I like talking on a flip phone,not the cheap ones and I like the productivity of the iphone. I don't really like talking on the iphone but the emails, gmail sync and text messaging is a must on the iphone. So for $10 more a month I get my extra line for talking on the samsung rugby and no need to worry about dropping it putting a screensaver on it getting a case. So nothing beats the old fashion flip for talking and the samsung rugby is the best.",0.25
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Robin Dillard,Two Stars,Invest in a better case for the phone you have now. One week and it broke in two.,0.5
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,looney,good phone unless you want to print your text,"I do like the simplicity of the phone. Works well unless you get alot of sms messages and want to print them out. The samsung PC studio is a joke. You will only be able to read short text messages. The phone also saves all text messages to sim card. Fills up quickly. Also there is no way to send them to phone memory. And if the messages are more than a couple sentences then you cannot print them out. You will get a ""message not supported Check it on your phone"" message in the PC studio. I would not recommend this phone. Samsung phone support does not have a clue how to resolve this issue. I even went to the AT&T store and they could not help either.",0.2666666666666666
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Amazon Customer,Virtual Entrapment,I'm still fairly new with this phone so I won't speak to it's long term durability as some other reviewers have but my first impression is SAMSUNG has made a fairly decent product that's been turned into a money shake-down device by AT&T. My father who is quite inept with technology and notoriously hard on his phones chose the Rugby as it seemed to offer simplicity and durability. It seems like it is so until you start endlessly having to decline adding services. He doesn't necessarily want Push To Talk but EVERY TIME he answers the Rugby his finger rests on the PTT button and he first has to decline adding that feature before he can answer. The only way to disable it is to physically damage the button so it will not activate. The large center button is of course a browser launch shortcut which he hit's all the time. Was there not a class action about data use entrapment? There should be another. There is a GPS button which is easy for a senior to hit that also launches a service he does not want and cannot be disabled. The menu is a further fleece attempt festooned with AT&T services he doesn't want or need. Were we not stuck with AT&T due to location this would certainly have been the final straw. I'm looking forward to Apple finally getting the iPhone somewhere else so AT&T's subscriber pen get's busted open and they finally have to stop shaking down customers for accidental service in order to retain them. It's gotten unacceptable. + Two stars for what I feel is good Samsung quality (should have been 4). - Eleventy stars for AT&T customer disdain.,0.0517085137085137
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,cody white,i love this phone,this is the best phone i have had ever it is amazing it works fast i have only had 1 trouble out of it and i fixed it quickly i love the ptt except for the beeps all the time,0.3142857142857143
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Patrick Ebert,A great phone if rugged is your priority,"I have had this phone for almost two years. It's been dropped dozens of times and this past weekend it was dropped into a pool. It still works as good as it did on day one. However, if you're looking for features, this isn't the phone for you.",0.2249999999999999
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,DigitalFan,Not really durable,"I have a Samsung Rugby II for almost two years. It was working fine so far. Yesterday, I accidentally dropped the phone in water and it died immediately. This was the first mishap so the phones durability is definitely over-advertised.",0.1916666666666666
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Larry5371,Trash,"I bought this in Jan. 2010, because the dealer said it was AT&T's most durable phone. I never abused or dropped the phone. After just eight months the right side hinge broke off when I answered the phone. Samsung will not honor the warrenty and considers this abuse. Now the dealer wants me to buy another? This is a piece of junk. Do not buy this phone. You will be sorry.",0.1214285714285714
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Richard Reese,Disappointed,I was looking for a simple quality cell phone what I got was confusing setup instructions and very poor reception.,-0.2733333333333334
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Roger Tompkins,Not the durable phone you want,"Samsung advertises the a837 as 'Rugged Military Spec. 810F Certified. It is not! We bought two, one broke within month of ordinary use and Samsung will not stand behind their warranty. I suggest you find another phone.",-0.2583333333333333
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Cecil H. Outlaw,JUNK,a piece of junk--u can hardly hear the other person talking--i bought 3 of these (garbage) so called rugged cell phones--what a mistake--dont buy these--ABSOLUTELY JUNK,-0.2083333333333333
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,carolyn,Couldn't be happier unless it was free,everything my old one was. Couldn't be happier unless it was free.,0.25
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,The Collector,Five Stars,The cell phone is the same as my wife's phone.,0.0
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Pepe Guitar,Samsung Rugby II will not connect to any PC,"Somebody has to tell the Samsung people that this phone has serious problem connecting to PC's. I have spent more than 20 hours on the phone talking with several different Samsung technical people and they couldn't help me find any way to connect the Samsung SGH-A847 Rugby II to any type of PC. I have three computers, one an HP desktop with Windows 7 64 bit, the other an HP desktop with Windows Vista 32 bit, the third one a laptop with Windows Vista 32 bit. For hours on end I followed the detailed instructions of Samsung Support technicians and to no avail. The phone is detected by the computer (the computer makes a sound and there is for a moment a bar in the Samsung New PC Studio software), but that's it. I purchased and added a memory card to use the 'mass storage' function, hoping this will give me some kind of connectivity, but it didn't work either. Furthermore, and this is very unfortunate to the users, the Samsung ""New PC Studio"" software has not been licensed and approved by Microsoft and the software is labeled by all Windows computers as a dangerous program that will harm your computer when you are in the process of installing it. Of course this is not true, (Norton Antivirus says the program is safe) but right now the problem is that Windows computers are labeling the Samsung software as dangerous and harmful when it is not and probably affecting its functionality. The Samsung ""New PC Studio"" is the software that is supposed to let you communicate your phone with your computer. The program loads and works but will not 'sync' with the Samsung SGH-A847 phone or connect to it, no matter how hard you try or how many tricks you pursue. Every time you get the message that there are no devices connected. In today's world, an 'advanced' cellular phone that is not recognized by any computer and will not 'sync' or connect with the computer no matter what you try or do, is simply not acceptable. There are also no updates or upgrades to the phone software available yet. I have also called AT&T and they don't know anything at all about this problem or care at all about it. They believe is a Samsung problem and not their problem to resolve. It is a total shame, because apart from this serious problem, that is still unresolved by Samsung, the phone is an average phone that works.",0.0370168521954236
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,kontai69,Arguably the best flip phone on the market,"This phone feels and looks high quality. It is kind of big but not too heavy. Other flip phones I've handled feels like cheap toys in comparison. The call quality is great. Long battery life. Super loud speakerphone. Bluetooth works great, pairs well with my Bose BT-2 and Plantronics Voyager Legend. The too-easily-to-accidentally-press PTT button is really annoying like others have said. I fixed it by disassembly the phone to remove the button. I then put a thin piece of silicone tubing behind the button, making it much harder to inadvertently press, but still functional. The earphone volume seems too low initially, but now seems fine. I either have gotten use to it or it may be ""broken-in"". I'm using the phone with a leather Turtleback case for added protection and improved grip.",0.0860526315789474
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Michael Allen Sprinkel,This must be the waterboy of the rugby team...,"So within a few months of owning the phone, it began to turn itself off CONSTANTLY. It didn't seem random...rather, it seemed to happen when the phone rang and I attempted to pick it up. Other times it would just shut off in my pocket. I became obsessed with checking the phone to ensure it was still on since I used the phone for my job, and like most working folks, my phone calls are super important. Honestly, this obsession started to ruin my life and I'm not even exagerating. I removed the memory card because I thought that might have something to do with it...nope. I cleaned the terminals making contact with the battery...nope. I reset the phone, thereby erasing all of my data and contact information...nope. I didn't swap out the battery because the phone wasn't that old. Eventually, one day, whilst hanging a ceiling fan in my house, the phone rang, which was remarkable given the aforementioned. This was a particularly tense moment of the installation - the moment when you've just finished mating the wires and are holding the motor in place while you screw it in to the ceiling-mounted anchor. As my thumb wedged between the keypad and the screen to flip it open, it turned off. I lost it. I threw the phone into the wall and it shattered into pieces. The phone is no longer a problem now. I started using my old Samsung Propel - which suffered severe water damage and worked nonetheless, btw - and am infinitely more pleased. I just purchased a new model propel on Amazon and am looking forward to delivery.",0.1624331550802139
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Terry,the speaker is TERRIBLE the Worse of the Worse,"I would give this cell 5 stars but, the speaker is TERRIBLE the Worse of the Worse , i have owned lots Clam or Flip phones this has so bad speakers it should pay you to take one , save yourself money & buy a cell you can Hear , this one is Useless . Rugby II SGH A847 .",-0.5999999999999999
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,R. James,Best international phone ever,"Bought this in January. It works in US, over Europe even in Japan. I do not understand the comments about poor reception, mine works really really well. Nice look and feel, solid well made and rugged. Very happy. Very hard to get any international info out of Samsung or AT&T but glad I bought it. Very very satisfied. I use this phone to make phone calls as I have a Blackberry and and Iphone for browsing, emails, music etc. It is also really nice it is a flip phone so it does not autodial in pants pocket nor switch itself on in flight. Only downer is PTT button which keeps asking me if I want to set up PTT. I wish I could disable it.",0.2518939393939394
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Douglas F. Mcgovern,Not even close to rugged,What a terrible phone. I broke the exterior screen on the this phone after having it for 3 months. The phone was still clipped to my belt and had not even fallen. After a long argument with AT&T they finally agreed to replace it. After all this is supposed to be a tough phone.Got the replacement and approx 6 months latter the exterior screen again broke. At&T would not consider replacing the second phone and samsung could have cared less. The speaker quality is terrible as well as the microphone. I constantly have to yell into the phone so someone can hear me. Just crap.,-0.3405555555555556
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,J. Nicholas,This is a great phone for those not interested in smartphones,"I've had this phone for over a year now and have to say, it's done quite well for me. It's not too technical with the features and has a front screen on the outside. Why I picked this out was because it's a flip phone. . . those who have had open faced phones know how they tend to dial unexpectedly! The phone's camera does quite well (standard quality though), although most do nowadays. One of my favorite features about this phone is the customization with the menu. It allows you to customize the shortcuts and also you get to pick out your four top menu options (ex. text, pics, video etc. . . you choose) My last camera was a motorolla razr and found that this is a much tougher phone with the look and feel. It's not the fanciest but it will do all you need for your phone needs (and you're not required to sign up on a service contract for internet etc.) The only features I would say this phone lags in is the speaker. It's not too bad but it can be somewhat blurry on phone conversations, almost like you are hearing someone talk through a pillow (but does not occur too frequently, not really an issue). The other is that there are some buttons somewhere that get pushed while the phone is in my pocket, the camera takes pictures and when you go through your picture folder you see a whole load of black pictures (from being in your pocket). But it is a great phone overall, it is solid enough for me, has a decent features and does very well for a phone that isn't a 'smart phone'.",0.1006211180124223
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,loce_the_wizard,28 days later and . . .,". . . my second Samsung Rugby II phone has been returned to the point of purchase. I had the first one for two days before the battery quit holding a charge for longer than a few hours. I would charge it all night, but by the next afternoon, the battery was running out of power. Now, this problem occurred even if I did not actually use the phone, and no applications were left running either. So I swapped that phone for a second one, and it lasted about 8 days before the same battery problem recurred. I phoned ATT customer service each time to document the problem and asked if there were any issues being tracked for these phones. The polite staff there told me that there were no issues, so I asked that my report be logged, and I asked for a replacement battery. ATT shipped the new replacement battery, and this one worked great. . . for about 8 days before the same battery problem recurred. So the phone ended up being plugged into its charger for many hours each day and night, but, when this phone is charging, you cannot receive incoming calls. Why Samsung did not consider that drawback a huge problem is puzzling, confounding, and unforgivable. Combine that issue with the irritating ""push to talk"" button which is nearly impossible to avoid, and the net result is a high frustration factor. I can understand now why these phone are supposedly rugged and shockproof. The urge to hurl the Rugby II against the closest hard surface can be hard to check. I managed to ditch this clunker just before my 30-day trial period ended. Let me say, it has been a trial, too. I guess many of you love your Rugby phones, and I am glad you had better experiences with yours than I did with either of the two I tried.",0.1041897233201581
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,EGC10,All Physical,"After using the new Samsung Rugby II cell phone from AT&T for almost a year now, I am still struggling and still just as frustrated with it as I was when I first starting to use it. Although the physical features of the phone are very nice, there are too many technical inconveniences about the phone from the text messaging to the general usage of the phone that have caused me to literally hate it. When Alltel made the switch to AT&T after being bought out, I was forced to choose a new phone from a list of phones comparable to the current phone I had at the time. I really liked the current phone I had because it was simple and easy to use so I knew what to look for in a new phone, provided it had a rugged body, and a few new perks. After reviewing each of the phones and their features, there was only one phone that filled that description. I chose the Samsung Rugby II after reviewing all of its features and descriptions displayed on the AT&T website. I was not familiar with AT&T phones or the particular type of phone at the time, so I had to go out on a whim to assume it was as good as it sounded. The website explained all of the physical features that made the phone unique as well as a few technological features. The physical features the website displayed were the ruggedized body which could withstand shock, humidity, high temperatures, resist dirt, and repel rain. Some of the technological features displayed were Push-to-Talk (PTT) capability, which is like a walkie-talkie in your phone, and built in GPS. The physical features of the phone are true to what the website states. The body of the phone is heavy and thick; a rugged body that has stood up to a few crashes to the ground without problems. The battery cover has a twist lock on it that seals it tight to the phone to prevent water or humidity from seeping in, and good seals along the outside to resist dirt and rain. The physical features are all a plus, especially to someone who works construction or such job that a phone would benefit from those features. My problems came with the technology of the phone. My first problem was more with the company in the fact that the built in GPS and PTT capabilities were not included with the plan and would cost an extra $9.99/ month for each, putting almost twenty extra dollars on my bill each month. The website did not state that those features were add-ons or that they would cost extra. Not to mention, there are two buttons on the phone specifically for GPS and PTT features and if I hit one of them on accident, I could get charged. There are very little customizing features that allow me to change what buttons do what which makes it difficult to avoid pushing buttons that will take me to the internet and charge me. My second problem(s) were with calls and call waiting, receiving text and voicemails, and the phone turning off at random times. If the phone goes out of the service area, I have to turn the phone off and back on to make a phone call once back in the service area. If I receive a call waiting, the phone will not automatically switch back to original call once the call waiting has hung up; I have to manually do it, which has caused me to hang up on people by pushing the button too much. If receive a text message or voicemail while out of service, I will sometimes not receive them for as many as three days later for some unknown reason. At times, when I am on the phone connected to my Bluetooth, my phone will re-start itself while I am on the phone with someone, causing the call to be disconnected. One minor issue that caused a big problem was with the alarm. If the phone is on vibrate or silent, the alarm is too, so if I didn't want to be disturbed in the middle of the night by drunk-dialers or prank calls, I'd better had a back-up plan. I found that out when I received a phone call from work wondering if I was coming in or not as I was already an hour late. Most phones will turn themselves on if an alarm is set to go off and the phone is off. But my most hated part of this phone has to be the text messaging. With a new phone I expected the text messaging to be even better then it was when the T9 option came out. T9 is suppose to be faster because it is suppose to predict the text you are going to write. That is not the case; in fact, on this phone it is even worse than ever. This phone has to have more steps then the world trade center to write and send a text. It does not recognize frequently used words or phrases so I am constantly pushing more buttons to switch to the word I want then if I was just to do it manually. It does not show predictions for the word I am going to type and I have to delete an entire word just to change one letter. I also have to go through about six steps just to send the message. Basically, texting for me is slower then to just call the person I want to talk to. There is no reason for me to keep this phone and the physical features are not worth the frustration this phone has caused me. I consider myself to be pretty good at figuring new technologies out once I have had enough time to play around with them but, in this case I have had this phone for almost a year do not feel as though I should still be confused by it. In this day of technology, I would think we would be past this point. This phone seems to have been a step down from that and I hope AT&T will recognize that.",0.0551488934192422
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Clyde G.,so far the best phone i ever had,"i had a nokia phone for the last 5 years and it was still working great, however i traded cars and needed a phone with blue tooth, after trying several different phones i decied on this one. i just knew i would not find a phone i liked as well as my nokia . i was very pleasently surprised with my new samsung rugby, great reception, outstanding speaker phone (great volume) easy to use i would recomend this phone to anyone who wants a great phone to be a phone,,,i dont text, i dont download tunes etc, etc, etc.... however it has that capability if your in to that.",0.357979797979798
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Cindy M,Not the durable phone they say!,"I strongly do not recommend!!!! I dropped this phone approximately 2-1/2 feet (mid-thigh height) on a vinyl floor while walking through my kitchen. It landed on the hinge, broke to pieces and is NOT covered under warrantee. It's only warranteed for damage resulting from water! Otherwise, Samsung wants at least $70.36 (not including shipping, thank you) to repair it, possibly with used/reconditioned parts at their discretion, not yours.",-0.1666666666666666
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,James I. Huston,Excellent Phone,"I am a contractor. I went through three phones in the first six months of 2010, including a Motorola flip, a LS Shine and a Samsung flip. I have now had this phone for three months without a problem. I carry it in a tool belt or in a leather pouch on my belt. It has taken more abuse than any of my other phones and continues to work great. I am sure I could break it if I wanted to, but it is by far the most durable phone I have had. Not a lot of features I don't need, and reliable performance. What more could I ask for?",0.378125
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Richard,Solid phone. Broke the front screen after a few months. Not as indestructible as I hoped.,"The Samsung Rugby is a convenient phone for those looking to avoid touch screen and data plans. It is simple and has the good-ol-fashioned 9 key pad. It is definitely very durable aside from its front screen breaking. I also broke the camera lens on mine but I treat it pretty rough. Over all, a good phone but hoping to get a more durable phone soon.",0.2214285714285714
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,minnzo,Nice sturdy phone,"This phone is a great option for someone not wanting a phone requiring a data plan. It has a very nice weight to it, feels solid when closing it and seems well built. The speakerphone is nice and loud. It would be nice if the push to talk button could be disabled; it's easy to hit by accident. Considering the very limited selection of basic phones, I would say great job Samsung!",0.3654978354978354
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,William D. Doherty,Great phone...don't listen to the negative reviews!,"I got this phone late 2010. So far it has been durable, easy to use, and has really good call quality. I'm not into the fancy phones, and I like the standard flip phones. I use this phone every day and haven't had any problems whatsoever. Because I was blessed with balance and coordination, I don't drop my phone. But I'm sure if I dropped it, it would hold up. I read reviews on here about it breaking after being dropped...well, are they counting all the other times they dropped their phone? Products can only take so much abuse, and if it breaks after a series of minor damages, it's not a crap phone! It's made to call people, not to get dropped on concrete.",0.1756944444444444
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Tool Tinker,READ THIS!,"If you see any poor ratings for this phone on the internet, it is not because of the phone itself. It is because of the poor tower coverage from the carrier (AT&T) which will not allow this or other of their phones to perform properly. I purchased this phone at one of their wireless stores and could not get a signal a mile and a half away from the store at my home. Neither could a relative at my home, on the same network with an Apple iphone. If it were not for the carrier I am sure I would give this phone a good rating. Make sure you can get a signal at your residence before buying anything from AT&T.",0.0608333333333333
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,flash6,better available,"This phone is rugged, but the screen is hard to read in daylight, and the voice quality is less than average. I tried one out for a week and returned it! My 6 year old Samsung flip has a brighter screen and clearer voice.",-0.1364583333333333
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Jack Faith,Push To Talk,I like the phone but the location of the PTT button is bad. It is too easy to accidently push it when you are holding it. I solved this problem by using some super glue and gluing the button so it could not be used. I have not intention of ever using PTT anyway. Other wise I like the phone.,0.1283333333333333
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,powerwindows1985,"How do I hate thee, let me count the ways","1. Can't hear it ring (even with volume all the way up and the phone in my pocket). 2. Can't hear the other person talking (even with volume all the way up). 3. Notification of Voice Mails often several days later. 4. Horrible reception. 5. Dropped Calls 6. PTT talk button in bad location, hit it every time. Hands down the worst phone I have ever owned.",-0.4257936507936507
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Lee,No a happy customer,"We liked this phone for a couple of days. However, after a few days I can not hear and understand the caller without putting it on speaker phone. Also it has begun to drop calls. Took it in, the tech put a new updated sim card it in. Helped but still have a problem. Oh how I'd like to have a Razor phone!!! This is not a good phone to carry on business.",0.0790838068181818
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,MFGreene,Sending a text with Samsung Rugby II in just 15 easy steps!,"To send a text, here are the steps required by a Samsung Rugby II phone AND by a Samsung Rugby II refurbished replacement phone. To text: 1. Select ""Menu"" icon 2. Select ""Messaging"" icon 3. Click on ""Create Message"" 4. Compose your text. 5. Click on ""Send to"" button 6: Click on empty space next to ""TO"" on the Recipient List page. 7: Select from among Recent Contacts, Contacts, or Group 8. Returning to the Recipient List page,HIT THE SEND BUTTON IMPORTANT NOTE: these first eight steps are required even on a phone that works properly. BUT, if it doesn't work properly, continue here: 9. The text is not sent; the page slides back to the home page 10. Click on the ""Menu"" icon 11. Click on the ""Messaging"" icon 12. Scroll down to choice no. 3, ""Outbox"" and click on it 13. Find your text in the outbox and select it 14. Your text will reappear; click on ""Options"" in the lower left-hand corner 15. Select ""re-send."" VOILA! Your text is on its way! Has anyone else had this problem?",0.0341049382716049
B003P2VNAQ,"Samsung Rugby II, Black (AT&T)	",Samsung,Kindle Customer,The phone is good - if you do not crack the screen,We had the phone approx. 45 days and the screen cracked. Our carrier would not exchange and we could not find a local place to fix it. Still works with the crack. You can see the numbers and incoming calls. Update: Dec. 2012 I needed a new phone after 2 yrs of using the one with the crack (still works) so I got the same model (I do like the phone) and they have improved it slightly. You can actually drop this phone in water and it will work. The new phone has better volume. I got a case for the phone which protects the screen. So far so good.,0.1562289562289562
B003W646YK,Motorola i570 Nextel iDen PTT rugged black cell phone	,Motorola,Bluccillo,Two Stars,No battery. Read the description. Never implied the battery would not be present.,0.0
B003W646YK,Motorola i570 Nextel iDen PTT rugged black cell phone	,Motorola,Jesse,it is OK! but...,"jthis radio is working OK, but IDEN technology is taking to its end. I will use it for several months and resale it",0.25
B003W646YK,Motorola i570 Nextel iDen PTT rugged black cell phone	,Motorola,Amazon Customer,PHONE CAME VERY CLEAN!!! FOR WHAT I ...,PHONE CAME VERY CLEAN!!! FOR WHAT I PAID FOR THIS PHONE I WOULD OF PAID DOUBLE!!! THE ONLY THING MISSING WAS THE ORIGINAL BOX AND INSTRUCTIONS IF NOT I SWEAR THIS PHONE JUST CAME OUT OF THE BOX NEW!! THANK SO MUCH!!!,0.244240395021645
B003XREZ4O,"Samsung Gusto, Black (Verizon Wireless)	",Samsung,jonnyb,"great phone, bummer service","love this flip phone. unfortunately , Verizon will not activate old 3G phones anymore",0.0333333333333333
B003XREZ4O,"Samsung Gusto, Black (Verizon Wireless)	",Samsung,D. Goddard,"Gusto-Good, Verizon-Bad","I purchased this phone as an emergency backup for my sister after re-wiring her primary phone that was providing inconsistent service. The reception was extremely good, especially considering that she lives in rural West Virginia. The phone has a very user friendly menu system with readable fonts on a color display. Unfortunately, so far I have only been able to test the phone while talking with Verizon ""marketeers"". After opening the Gusto I was greeted by a very convenient message to activate the phone. I clicked the activate option and was put on hold for a very reasonable period of time while being entertained by Spanish guitar music. The marketing rep answered. To my amazement the rep informed me that I had won a $500 gift and that all I needed to do was pay $14.95 to have it shipped to my door. I reported that I was not interested in the gift but the marketer was persistent. I finally hung up without activation. The next day I tried again and dialed *611. The support person gave me a toll free number where I could pursue activation. I dialed the number and once again was greeted by a marketer who explained that I had won $500. After asking how his company could survive by giving away so many $500 gifts for $20 phone purchases the marketer told me I could bypass his office and attain activation by dialing the number again an pressing ""option 3"". After I hung up I was unable to locate ""option 3"", so here I sit with a phone hosted by a company that obviously makes it immmensely difficult to activate without accepting a $500 gift. If you buy this phone from Verizon be advised that you will need to negotiate an aggressive marketing gauntlet if you don't want to take the offer.",0.1255
B003XREZ4O,"Samsung Gusto, Black (Verizon Wireless)	",Samsung,justme,"""Not Blue Tooth Capable""","This is really a good, sturdy, basic flip phone. Sound quality is great, it's easy to use, and the camera takes ok pics. I love the large display, no need for a magnifying glass to see the time/date or who's calling! The reason for only a three star rating? I feel that Samsung comes way too close to false advertising stating that this phone is ""blue tooth capable"". Sure you can use a blue tooth with it, they just don't mention anywhere (phone info. at store or owner's manual) that only two brands on the planet will work with it (Jawbone and Bose) and these start at $130! That's more then I paid for the phone! So I bought a basic (and cheap) Samsung phone and if I want a blue tooth I will need to fork over $130-$200? Um, no! Because I'm stuck with this Samsung until my phone is up for renewal, I'm now back to a headset (which again only a few will work with this phone). I guess I should be thankful the headset is only $20. Samsung, you let me down!",0.1888227513227513
B003XREZ4O,"Samsung Gusto, Black (Verizon Wireless)	",Samsung,Jodi E. Mcclain,Alarm is unreliable,"My alarm has failed at least three times on this phone. It's a known problem, if you believe all the threads you can easily find online. If you set the alarm, double-and-triple-check your settings, turn your ringer all the way up - none of it will help. There is some glitch in the software causing the alarm to simply not go off. It has caused me to be late to work twice, and I don't trust a ""soft reset"" or any of the other proposed solutions I've found on Google since the problem is only intermittent. Also, the camera is essentially useless.",-0.1324074074074074
B003XREZ4O,"Samsung Gusto, Black (Verizon Wireless)	",Samsung,redhead522,texting issues with this phone,"I don't know if it's the phone carrier (Verizon) or this phone, but it is notorious for not sending and receiving texts. I've had several times where different friends will say they didn't get a text. Often the only way I find out is because they will later ask me a question when I already texted them the answer. Similarly I've had friends ask why I didn't text them back, when I never received it. On the phone itself, it's a basic no thrills package. You can't zoom in on pictures. The phone itself is fairly rugged, it's survived some pretty disastrous falls on my part & I like the size. Simply put, I'm about to upgrade phones though.",0.0227272727272727
